,Casino,Free_internet,Gym,Helpful_votes,Hotel_name,Hotel_stars,Member_years,Nr_hotel_reviews,Nr_reviews,Nr_rooms,Period_of_stay,Pool,Review_month,Review_weekday,Score,Spa,Tennis_court,Traveler_type,User_continent,User_country
373,False,True,True,22,Hilton Grand Vacations at the Flamingo,3,3.0,6,45,315.0,Jun-Aug,True,July,Thursday,1,False,False,Couples,North America,Canada
374,False,True,True,4,Hilton Grand Vacations at the Flamingo,3,10.0,4,17,315.0,Jun-Aug,True,August,Sunday,1,False,False,Families,North America,USA
375,False,True,True,11,Hilton Grand Vacations at the Flamingo,3,1.0,23,23,315.0,Jun-Aug,True,August,Sunday,1,False,False,Families,North America,USA
376,False,True,True,24,Hilton Grand Vacations at the Flamingo,3,4.0,18,56,315.0,Sep-Nov,True,September,Saturday,1,False,False,Friends,North America,Canada
377,False,True,True,300,Hilton Grand Vacations at the Flamingo,3,10.0,263,290,315.0,Sep-Nov,True,September,Saturday,1,False,False,Business,North America,USA
378,False,True,True,9,Hilton Grand Vacations at the Flamingo,3,10.0,7,26,315.0,Sep-Nov,True,October,Friday,1,False,False,Families,Oceania,Australia
379,False,True,True,53,Hilton Grand Vacations at the Flamingo,3,5.0,44,116,315.0,Sep-Nov,True,October,Saturday,1,False,False,Couples,Asia,India
380,False,True,True,15,Hilton Grand Vacations at the Flamingo,3,5.0,5,14,315.0,Sep-Nov,True,November,Thursday,1,False,False,Business,Europe,Czech Republic
381,False,True,True,1,Hilton Grand Vacations at the Flamingo,3,4.0,7,13,315.0,Sep-Nov,True,November,Sunday,1,False,False,Business,North America,USA
382,False,True,True,25,Hilton Grand Vacations at the Flamingo,3,8.0,9,20,315.0,Dec-Feb,True,December,Tuesday,1,False,False,Couples,North America,USA
383,False,True,True,3,Hilton Grand Vacations at the Flamingo,3,2.0,3,3,315.0,Dec-Feb,True,December,Wednesday,1,False,False,Families,North America,Mexico
384,False,True,True,12,Wyndham Grand Desert,3,1.0,3,17,787.0,Dec-Feb,True,January,Sunday,1,False,True,Friends,North America,USA
385,False,True,True,13,Wyndham Grand Desert,3,1.0,11,21,787.0,Dec-Feb,True,January,Sunday,1,False,True,Families,Oceania,Australia
386,False,True,True,33,Wyndham Grand Desert,3,1.0,11,60,787.0,Dec-Feb,True,January,Sunday,1,False,True,Couples,North America,USA
387,False,True,True,15,Wyndham Grand Desert,3,10.0,4,12,787.0,Dec-Feb,True,January,Sunday,1,False,True,Couples,North America,Canada
388,False,True,True,51,Wyndham Grand Desert,3,10.0,12,27,787.0,Mar-May,True,April,Sunday,1,False,True,Friends,North America,USA
389,False,True,True,35,Wyndham Grand Desert,3,10.0,12,34,787.0,Mar-May,True,April,Sunday,1,False,True,Couples,North America,USA
390,False,True,True,38,Wyndham Grand Desert,3,1.0,22,69,787.0,Mar-May,True,April,Sunday,1,False,True,Families,North America,Canada
391,False,True,True,7,Wyndham Grand Desert,3,10.0,4,16,787.0,Mar-May,True,April,Sunday,1,False,True,Couples,North America,USA
392,False,True,True,5,Wyndham Grand Desert,3,10.0,5,26,787.0,Mar-May,True,April,Sunday,1,False,True,Families,Oceania,Australia
393,False,True,True,15,Wyndham Grand Desert,3,10.0,10,54,787.0,Mar-May,True,April,Sunday,1,False,True,Business,North America,USA
394,False,True,True,27,Wyndham Grand Desert,3,10.0,17,35,787.0,Jun-Aug,True,July,Sunday,1,False,True,Couples,Europe,UK
395,False,True,True,7,Wyndham Grand Desert,3,10.0,12,23,787.0,Jun-Aug,True,July,Sunday,1,False,True,Families,Asia,India
396,False,True,True,14,Wyndham Grand Desert,3,1.0,3,6,787.0,Jun-Aug,True,July,Sunday,1,False,True,Families,Europe,UK
397,False,True,True,16,Wyndham Grand Desert,3,1.0,8,27,787.0,Jun-Aug,True,July,Sunday,1,False,True,Friends,North America,USA
398,False,True,True,14,Wyndham Grand Desert,3,1.0,8,41,787.0,Jun-Aug,True,July,Sunday,0,False,True,Families,North America,USA
399,False,True,True,6,Wyndham Grand Desert,3,1.0,4,12,787.0,Jun-Aug,True,July,Sunday,1,False,True,Couples,North America,Canada
400,False,True,True,14,Wyndham Grand Desert,3,1.0,3,14,787.0,Sep-Nov,True,October,Sunday,1,False,True,Friends,North America,USA
401,False,True,True,265,Wyndham Grand Desert,3,1.0,162,415,787.0,Sep-Nov,True,October,Sunday,1,False,True,Business,North America,USA
402,False,True,True,32,Wyndham Grand Desert,3,10.0,27,76,787.0,Sep-Nov,True,October,Sunday,0,False,True,Couples,Europe,Ireland
403,False,True,True,30,Wyndham Grand Desert,3,1.0,12,24,787.0,Sep-Nov,True,October,Sunday,1,False,True,Couples,Europe,UK
404,False,True,True,23,Wyndham Grand Desert,3,1.0,9,23,787.0,Sep-Nov,True,October,Sunday,0,False,True,Families,Asia,Japan
405,False,True,True,47,Wyndham Grand Desert,3,10.0,24,182,787.0,Sep-Nov,True,October,Sunday,1,False,True,Families,North America,USA
406,False,True,True,133,Wyndham Grand Desert,3,10.0,28,289,787.0,Dec-Feb,True,January,Sunday,1,False,True,Families,North America,USA
407,False,True,True,46,Wyndham Grand Desert,3,1.0,35,101,787.0,Dec-Feb,True,January,Sunday,1,False,True,Friends,North America,Canada
408,True,True,True,20,The Venetian Las Vegas Hotel,5,2.0,11,31,4027.0,Dec-Feb,True,January,Friday,1,True,False,Business,Europe,Ireland
409,True,True,True,9,The Venetian Las Vegas Hotel,5,10.0,6,20,4027.0,Dec-Feb,True,January,Wednesday,1,True,False,Solo,North America,USA
410,True,True,True,15,The Venetian Las Vegas Hotel,5,5.0,16,60,4027.0,Dec-Feb,True,February,Saturday,1,True,False,Families,North America,USA
411,True,True,True,2,The Venetian Las Vegas Hotel,5,10.0,0,1,4027.0,Dec-Feb,True,February,Sunday,1,True,False,Couples,North America,Mexico
412,True,True,True,13,The Venetian Las Vegas Hotel,5,2.0,3,9,4027.0,Mar-May,True,March,Thursday,0,True,False,Couples,North America,USA
413,True,True,True,5,The Venetian Las Vegas Hotel,5,5.0,7,19,4027.0,Mar-May,True,March,Wednesday,1,True,False,Couples,North America,USA
414,True,True,True,206,The Venetian Las Vegas Hotel,5,9.0,78,116,4027.0,Mar-May,True,April,Sunday,1,True,False,Couples,Asia,Israel
415,True,True,True,26,The Venetian Las Vegas Hotel,5,2.0,13,22,4027.0,Mar-May,True,April,Friday,1,True,False,Couples,Oceania,Australia
416,True,True,True,26,The Venetian Las Vegas Hotel,5,1.0,10,83,4027.0,Mar-May,True,May,Tuesday,1,True,False,Families,Oceania,Australia
417,True,True,True,9,The Venetian Las Vegas Hotel,5,1.0,3,20,4027.0,Mar-May,True,May,Monday,1,True,False,Couples,Europe,UK
418,True,True,True,6,The Venetian Las Vegas Hotel,5,1.0,5,7,4027.0,Jun-Aug,True,June,Monday,1,True,False,Couples,North America,USA
419,True,True,True,46,The Venetian Las Vegas Hotel,5,6.0,34,95,4027.0,Jun-Aug,True,June,Sunday,1,True,False,Business,North America,USA
420,True,True,True,19,The Venetian Las Vegas Hotel,5,4.0,6,15,4027.0,Jun-Aug,True,July,Wednesday,1,True,False,Couples,Oceania,Australia
421,True,True,True,12,The Venetian Las Vegas Hotel,5,5.0,7,13,4027.0,Jun-Aug,True,July,Sunday,1,True,False,Couples,Europe,UK
422,True,True,True,24,The Venetian Las Vegas Hotel,5,10.0,8,19,4027.0,Jun-Aug,True,August,Wednesday,1,True,False,Families,North America,Canada
423,True,True,True,15,The Venetian Las Vegas Hotel,5,3.0,6,21,4027.0,Jun-Aug,True,August,Saturday,1,True,False,Couples,Europe,UK
424,True,True,True,14,The Venetian Las Vegas Hotel,5,5.0,11,56,4027.0,Sep-Nov,True,September,Friday,1,True,False,Couples,Europe,UK
425,True,True,True,15,The Venetian Las Vegas Hotel,5,7.0,7,29,4027.0,Sep-Nov,True,September,Thursday,1,True,False,Couples,Europe,UK
426,True,True,True,8,The Venetian Las Vegas Hotel,5,2.0,0,20,4027.0,Sep-Nov,True,October,Friday,1,True,False,Couples,South America,Brazil
427,True,True,True,31,The Venetian Las Vegas Hotel,5,8.0,20,39,4027.0,Sep-Nov,True,October,Thursday,1,True,False,Couples,Europe,UK
428,True,True,True,3,The Venetian Las Vegas Hotel,5,5.0,6,9,4027.0,Sep-Nov,True,November,Saturday,1,True,False,Friends,Europe,Switzerland
429,True,True,True,29,The Venetian Las Vegas Hotel,5,4.0,38,43,4027.0,Sep-Nov,True,November,Saturday,1,True,False,Couples,Oceania,Australia
430,True,True,True,11,The Venetian Las Vegas Hotel,5,9.0,10,16,4027.0,Dec-Feb,True,December,Thursday,1,True,False,Families,Asia,Singapore
431,True,True,True,12,The Venetian Las Vegas Hotel,5,10.0,6,6,4027.0,Dec-Feb,True,December,Wednesday,1,True,False,Couples,North America,USA
432,True,True,True,3,Bellagio Las Vegas,5,3.0,6,16,3933.0,Dec-Feb,True,January,Saturday,1,True,False,Solo,Oceania,Australia
433,True,True,True,13,Bellagio Las Vegas,5,5.0,3,15,3933.0,Dec-Feb,True,January,Thursday,1,True,False,Families,North America,USA
434,True,True,True,26,Bellagio Las Vegas,5,3.0,6,30,3933.0,Dec-Feb,True,February,Tuesday,1,True,False,Couples,North America,USA
435,True,True,True,111,Bellagio Las Vegas,5,1.0,9,41,3933.0,Dec-Feb,True,February,Friday,1,True,False,Business,North America,USA
436,True,True,True,53,Bellagio Las Vegas,5,6.0,35,44,3933.0,Mar-May,True,March,Tuesday,1,True,False,Couples,Asia,India
437,True,True,True,17,Bellagio Las Vegas,5,1.0,9,30,3933.0,Mar-May,True,March,Tuesday,0,True,False,Business,North America,USA
438,True,True,True,18,Bellagio Las Vegas,5,4.0,10,23,3933.0,Mar-May,True,April,Monday,1,True,False,Business,Europe,Ireland
439,True,True,True,8,Bellagio Las Vegas,5,3.0,0,3,3933.0,Mar-May,True,April,Tuesday,0,True,False,Families,Europe,Spain
440,True,True,True,16,Bellagio Las Vegas,5,3.0,6,12,3933.0,Mar-May,True,May,Friday,0,True,False,Friends,Europe,UK
441,True,True,True,17,Bellagio Las Vegas,5,1.0,6,15,3933.0,Mar-May,True,May,Thursday,1,True,False,Couples,Europe,UK
442,True,True,True,5,Bellagio Las Vegas,5,10.0,0,5,3933.0,Jun-Aug,True,June,Wednesday,1,True,False,Families,Europe,UK
443,True,True,True,11,Bellagio Las Vegas,5,6.0,5,32,3933.0,Jun-Aug,True,June,Sunday,1,True,False,Business,North America,USA
444,True,True,True,23,Bellagio Las Vegas,5,5.0,5,28,3933.0,Jun-Aug,True,July,Friday,1,True,False,Couples,North America,USA
445,True,True,True,48,Bellagio Las Vegas,5,10.0,18,77,3933.0,Jun-Aug,True,July,Saturday,1,True,False,Families,Asia,Korea
446,True,True,True,2,Bellagio Las Vegas,5,1.0,8,11,3933.0,Jun-Aug,True,August,Monday,1,True,False,Solo,North America,USA
447,True,True,True,37,Bellagio Las Vegas,5,6.0,25,102,3933.0,Jun-Aug,True,August,Sunday,1,True,False,Families,Europe,Scotland
448,True,True,True,2,Bellagio Las Vegas,5,6.0,3,13,3933.0,Sep-Nov,True,September,Tuesday,1,True,False,Couples,Europe,Ireland
449,True,True,True,31,Bellagio Las Vegas,5,2.0,13,62,3933.0,Sep-Nov,True,September,Tuesday,1,True,False,Business,North America,USA
450,True,True,True,42,Bellagio Las Vegas,5,5.0,22,26,3933.0,Sep-Nov,True,October,Sunday,1,True,False,Couples,Europe,UK
451,True,True,True,12,Bellagio Las Vegas,5,1.0,6,13,3933.0,Sep-Nov,True,October,Saturday,1,True,False,Couples,Europe,UK
452,True,True,True,43,Bellagio Las Vegas,5,4.0,18,26,3933.0,Sep-Nov,True,November,Monday,1,True,False,Friends,Europe,UK
453,True,True,True,39,Bellagio Las Vegas,5,3.0,10,17,3933.0,Sep-Nov,True,November,Saturday,1,True,False,Friends,North America,Canada
454,True,True,True,1,Bellagio Las Vegas,5,1.0,4,4,3933.0,Dec-Feb,True,December,Monday,1,True,False,Business,Asia,India
455,True,True,True,19,Bellagio Las Vegas,5,4.0,18,20,3933.0,Dec-Feb,True,December,Friday,0,True,False,Families,Asia,Malaysia
456,True,True,True,7,Paris Las Vegas,4,7.0,3,14,2916.0,Dec-Feb,True,January,Saturday,1,True,False,Couples,North America,USA
457,True,True,True,12,Paris Las Vegas,4,1.0,3,19,2916.0,Dec-Feb,True,January,Wednesday,1,True,False,Couples,North America,Canada
458,True,True,True,2,Paris Las Vegas,4,1.0,4,4,2916.0,Dec-Feb,True,February,Wednesday,0,True,False,Couples,North America,USA
459,True,True,True,43,Paris Las Vegas,4,4.0,12,116,2916.0,Dec-Feb,True,February,Tuesday,1,True,False,Friends,North America,USA
460,True,True,True,59,Paris Las Vegas,4,9.0,13,121,2916.0,Mar-May,True,March,Tuesday,0,True,False,Couples,North America,USA
461,True,True,True,6,Paris Las Vegas,4,2.0,7,14,2916.0,Mar-May,True,March,Friday,1,True,False,Couples,North America,USA
462,True,True,True,54,Paris Las Vegas,4,9.0,16,56,2916.0,Mar-May,True,April,Tuesday,1,True,False,Business,North America,USA
463,True,True,True,39,Paris Las Vegas,4,3.0,4,73,2916.0,Mar-May,True,April,Monday,0,True,False,Friends,North America,Canada
464,True,True,True,4,Paris Las Vegas,4,6.0,5,9,2916.0,Mar-May,True,May,Thursday,1,True,False,Friends,North America,USA
465,True,True,True,51,Paris Las Vegas,4,5.0,42,137,2916.0,Mar-May,True,May,Sunday,0,True,False,Couples,North America,USA
466,True,True,True,38,Paris Las Vegas,4,4.0,12,30,2916.0,Jun-Aug,True,June,Saturday,1,True,False,Couples,Oceania,Australia
467,True,True,True,49,Paris Las Vegas,4,6.0,19,130,2916.0,Jun-Aug,True,June,Sunday,0,True,False,Couples,North America,Costa Rica
468,True,True,True,23,Paris Las Vegas,4,3.0,15,50,2916.0,Jun-Aug,True,July,Friday,1,True,False,Couples,North America,USA
469,True,True,True,11,Paris Las Vegas,4,3.0,9,22,2916.0,Jun-Aug,True,July,Wednesday,1,True,False,Families,Europe,UK
470,True,True,True,65,Paris Las Vegas,4,4.0,37,85,2916.0,Jun-Aug,True,August,Friday,1,True,False,Families,Africa,Egypt
471,True,True,True,26,Paris Las Vegas,4,3.0,7,73,2916.0,Jun-Aug,True,August,Thursday,1,True,False,Couples,North America,USA
472,True,True,True,27,Paris Las Vegas,4,2.0,10,20,2916.0,Sep-Nov,True,September,Thursday,1,True,False,Couples,North America,USA
473,True,True,True,13,Paris Las Vegas,4,2.0,6,13,2916.0,Sep-Nov,True,September,Tuesday,1,True,False,Couples,North America,Canada
474,True,True,True,10,Paris Las Vegas,4,2.0,3,18,2916.0,Sep-Nov,True,October,Monday,0,True,False,Couples,North America,Canada
475,True,True,True,6,Paris Las Vegas,4,1.0,4,6,2916.0,Sep-Nov,True,October,Saturday,1,True,False,Couples,North America,USA
476,True,True,True,25,Paris Las Vegas,4,6.0,8,48,2916.0,Sep-Nov,True,November,Monday,1,True,False,Couples,North America,USA
477,True,True,True,5,Paris Las Vegas,4,10.0,3,24,2916.0,Sep-Nov,True,November,Sunday,1,True,False,Couples,North America,USA
478,True,True,True,63,Paris Las Vegas,4,4.0,26,123,2916.0,Dec-Feb,True,December,Saturday,1,True,False,Couples,North America,Canada
479,True,True,True,6,Paris Las Vegas,4,1.0,7,24,2916.0,Dec-Feb,True,December,Thursday,1,True,False,Friends,North America,USA
480,True,True,True,17,The Westin las Vegas Hotel Casino & Spa,4,4.0,13,20,826.0,Dec-Feb,True,January,Monday,1,True,False,Couples,North America,Canada
481,True,True,True,4,The Westin las Vegas Hotel Casino & Spa,4,7.0,3,15,826.0,Dec-Feb,True,January,Tuesday,0,True,False,Families,North America,USA
482,True,True,True,129,The Westin las Vegas Hotel Casino & Spa,4,3.0,72,189,826.0,Dec-Feb,True,February,Friday,1,True,False,Solo,Europe,Italy
483,True,True,True,27,The Westin las Vegas Hotel Casino & Spa,4,8.0,19,25,826.0,Dec-Feb,True,February,Monday,0,True,False,Couples,North America,USA
484,True,True,True,12,The Westin las Vegas Hotel Casino & Spa,4,4.0,11,33,826.0,Mar-May,True,March,Wednesday,1,True,False,Business,North America,USA
485,True,True,True,13,The Westin las Vegas Hotel Casino & Spa,4,4.0,7,14,826.0,Mar-May,True,March,Thursday,1,True,False,Friends,North America,USA
486,True,True,True,47,The Westin las Vegas Hotel Casino & Spa,4,4.0,22,38,826.0,Mar-May,True,April,Monday,1,True,False,Business,North America,USA
487,True,True,True,85,The Westin las Vegas Hotel Casino & Spa,4,12.0,43,169,826.0,Mar-May,True,April,Sunday,1,True,False,Solo,Africa,Egypt
488,True,True,True,21,The Westin las Vegas Hotel Casino & Spa,4,4.0,17,20,826.0,Mar-May,True,May,Sunday,0,True,False,Friends,North America,USA
489,True,True,True,18,The Westin las Vegas Hotel Casino & Spa,4,3.0,10,17,826.0,Mar-May,True,May,Tuesday,1,True,False,Couples,North America,USA
490,True,True,True,161,The Westin las Vegas Hotel Casino & Spa,4,11.0,47,96,826.0,Jun-Aug,True,June,Monday,1,True,False,Solo,North America,USA
491,True,True,True,11,The Westin las Vegas Hotel Casino & Spa,4,5.0,13,38,826.0,Jun-Aug,True,June,Sunday,0,True,False,Business,North America,USA
492,True,True,True,9,The Westin las Vegas Hotel Casino & Spa,4,6.0,11,12,826.0,Jun-Aug,True,July,Monday,1,True,False,Families,Asia,India
493,True,True,True,1,The Westin las Vegas Hotel Casino & Spa,4,6.0,8,9,826.0,Jun-Aug,True,July,Monday,1,True,False,Couples,North America,USA
494,True,True,True,22,The Westin las Vegas Hotel Casino & Spa,4,7.0,21,23,826.0,Jun-Aug,True,August,Wednesday,0,True,False,Families,North America,USA
495,True,True,True,3,The Westin las Vegas Hotel Casino & Spa,4,5.0,6,21,826.0,Jun-Aug,True,August,Tuesday,1,True,False,Couples,North America,USA
496,True,True,True,19,The Westin las Vegas Hotel Casino & Spa,4,6.0,27,30,826.0,Sep-Nov,True,September,Friday,1,True,False,Solo,North America,USA
497,True,True,True,59,The Westin las Vegas Hotel Casino & Spa,4,11.0,16,63,826.0,Sep-Nov,True,September,Wednesday,0,True,False,Couples,North America,USA
498,True,True,True,25,The Westin las Vegas Hotel Casino & Spa,4,1.0,3,35,826.0,Sep-Nov,True,October,Monday,1,True,False,Couples,Europe,UK
499,True,True,True,8,The Westin las Vegas Hotel Casino & Spa,4,1.0,4,15,826.0,Sep-Nov,True,October,Sunday,1,True,False,Couples,Europe,UK
500,True,True,True,29,The Westin las Vegas Hotel Casino & Spa,4,8.0,13,50,826.0,Sep-Nov,True,November,Thursday,1,True,False,Couples,North America,Canada
501,True,True,True,31,The Westin las Vegas Hotel Casino & Spa,4,4.0,23,154,826.0,Sep-Nov,True,November,Thursday,1,True,False,Friends,North America,USA
502,True,True,True,5,The Westin las Vegas Hotel Casino & Spa,4,9.0,6,9,826.0,Dec-Feb,True,December,Wednesday,0,True,False,Families,North America,USA
503,True,True,True,112,The Westin las Vegas Hotel Casino & Spa,4,5.0,19,20,826.0,Dec-Feb,True,December,Tuesday,1,True,False,Families,North America,USA
